3800.0 0.0000
3810.0 0.0000
3820.0 0.0001
3830.0 0.0000
3840.0 0.0000
3850.0 0.0000
3860.0 0.0000
3870.0 0.0001
3880.0 0.0001
3890.0 0.0001
3900.0 0.0003
3910.0 0.0003
3920.0 0.0005
3930.0 0.0008
3940.0 0.0025
3950.0 0.0062
3960.0 0.0135
3970.0 0.0263
3980.0 0.0554
3990.0 0.1034
4000.0 0.1624
4010.0 0.2062
4020.0 0.2265
4030.0 0.2316
4040.0 0.2362
4050.0 0.2407
4060.0 0.2447
4070.0 0.2484
4080.0 0.2528
4090.0 0.2583
4100.0 0.2634
4110.0 0.2661
4120.0 0.2691
4130.0 0.2709
4140.0 0.2757
4150.0 0.2798
4160.0 0.2838
4170.0 0.2872
4180.0 0.2916
4190.0 0.2936
4200.0 0.2985
4210.0 0.3006
4220.0 0.3031
4230.0 0.3082
4240.0 0.3117
4250.0 0.3139
4260.0 0.3162
4270.0 0.3198
4280.0 0.3214
4290.0 0.3236
4300.0 0.3271
4310.0 0.3311
4320.0 0.3356
4330.0 0.3388
4340.0 0.3418
4350.0 0.3447
4360.0 0.3465
4370.0 0.3492
4380.0 0.3525
4390.0 0.3555
4400.0 0.3585
4410.0 0.3621
4420.0 0.3650
4430.0 0.3667
4440.0 0.3696
4450.0 0.3717
4460.0 0.3753
4470.0 0.3769
4480.0 0.3795
4490.0 0.3805
4500.0 0.3856
4510.0 0.3862
4520.0 0.3881
4530.0 0.3921
4540.0 0.3940
4550.0 0.3966
4560.0 0.3991
4570.0 0.4014
4580.0 0.4035
4590.0 0.4066
4600.0 0.4077
4610.0 0.4095
4620.0 0.4130
4630.0 0.4135
4640.0 0.4141
4650.0 0.4158
4660.0 0.4173
4670.0 0.4181
4680.0 0.4228
4690.0 0.4249
4700.0 0.4236
4710.0 0.4267
4720.0 0.4260
4730.0 0.4296
4740.0 0.4278
4750.0 0.4275
4760.0 0.4301
4770.0 0.4304
4780.0 0.4339
4790.0 0.4355
4800.0 0.4397
4810.0 0.4390
4820.0 0.4393
4830.0 0.4414
4840.0 0.4425
4850.0 0.4454
4860.0 0.4498
4870.0 0.4515
4880.0 0.4492
4890.0 0.4506
4900.0 0.4530
4910.0 0.4544
4920.0 0.4530
4930.0 0.4550
4940.0 0.4558
4950.0 0.4583
4960.0 0.4594
4970.0 0.4608
4980.0 0.4616
4990.0 0.4657
5000.0 0.4659
5010.0 0.4697
5020.0 0.4705
5030.0 0.4718
5040.0 0.4684
5050.0 0.4692
5060.0 0.4692
5070.0 0.4705
5080.0 0.4770
5090.0 0.4772
5100.0 0.4759
5110.0 0.4792
5120.0 0.4801
5130.0 0.4796
5140.0 0.4796
5150.0 0.4813
5160.0 0.4851
5170.0 0.4804
5180.0 0.4884
5190.0 0.4849
5200.0 0.4850
5210.0 0.4897
5220.0 0.4833
5230.0 0.4924
5240.0 0.4874
5250.0 0.4902
5260.0 0.4894
5270.0 0.4899
5280.0 0.4964
5290.0 0.4998
5300.0 0.4981
5310.0 0.4953
5320.0 0.4961
5330.0 0.5009
5340.0 0.5032
5350.0 0.5029
5360.0 0.5078
5370.0 0.5091
5380.0 0.5088
5390.0 0.5097
5400.0 0.5118
5410.0 0.5021
5420.0 0.4922
5430.0 0.4645
5440.0 0.4080
5450.0 0.3365
5460.0 0.2585
5470.0 0.1841
5480.0 0.1217
5490.0 0.0827
5500.0 0.0526
5510.0 0.0332
5520.0 0.0189
5530.0 0.0120
5540.0 0.0081
5550.0 0.0067
5560.0 0.0049
5570.0 0.0048
5580.0 0.0043
5590.0 0.0047
5600.0 0.0038
5610.0 0.0029
5620.0 0.0024
5630.0 0.0029
5640.0 0.0024
5650.0 0.0023
5660.0 0.0022
5670.0 0.0018
5680.0 0.0013
5690.0 0.0010
5700.0 0.0003
5710.0 0.0003
5720.0 0.0002
5730.0 0.0003
5740.0 0.0000
5750.0 0.0000
