8100.0 0.0000
8110.0 0.0000
8120.0 0.0000
8130.0 0.0000
8140.0 0.0000
8150.0 0.0001
8160.0 0.0001
8170.0 0.0001
8180.0 0.0001
8190.0 0.0002
8200.0 0.0002
8210.0 0.0003
8220.0 0.0003
8230.0 0.0003
8240.0 0.0005
8250.0 0.0006
8260.0 0.0008
8270.0 0.0009
8280.0 0.0010
8290.0 0.0013
8300.0 0.0016
8310.0 0.0019
8320.0 0.0021
8330.0 0.0025
8340.0 0.0030
8350.0 0.0036
8360.0 0.0043
8370.0 0.0053
8380.0 0.0066
8390.0 0.0083
8400.0 0.0108
8410.0 0.0143
8420.0 0.0189
8430.0 0.0250
8440.0 0.0333
8450.0 0.0444
8460.0 0.0582
8470.0 0.0750
8480.0 0.0961
8490.0 0.1210
8500.0 0.1503
8510.0 0.1828
8520.0 0.2188
8530.0 0.2577
8540.0 0.2964
8550.0 0.3347
8560.0 0.3708
8570.0 0.4023
8580.0 0.4278
8590.0 0.4471
8600.0 0.4619
8610.0 0.4698
8620.0 0.4750
8630.0 0.4770
8640.0 0.4783
8650.0 0.4788
8660.0 0.4793
8670.0 0.4797
8680.0 0.4803
8690.0 0.4806
8700.0 0.4812
8710.0 0.4814
8720.0 0.4814
8730.0 0.4813
8740.0 0.4814
8750.0 0.4814
8760.0 0.4814
8770.0 0.4818
8780.0 0.4816
8790.0 0.4821
8800.0 0.4819
8810.0 0.4811
8820.0 0.4806
8830.0 0.4804
8840.0 0.4796
8850.0 0.4790
8860.0 0.4781
8870.0 0.4779
8880.0 0.4773
8890.0 0.4771
8900.0 0.4759
8910.0 0.4757
8920.0 0.4745
8930.0 0.4724
8940.0 0.4710
8950.0 0.4683
8960.0 0.4610
8970.0 0.4511
8980.0 0.4547
8990.0 0.4300
9000.0 0.4541
9010.0 0.4468
9020.0 0.4508
9030.0 0.4461
9040.0 0.4654
9050.0 0.4627
9060.0 0.4575
9070.0 0.4433
9080.0 0.4443
9090.0 0.4465
9100.0 0.4424
9110.0 0.4488
9120.0 0.4449
9130.0 0.4419
9140.0 0.4368
9150.0 0.4476
9160.0 0.4306
9170.0 0.4470
9180.0 0.4289
9190.0 0.4403
9200.0 0.4365
9210.0 0.4362
9220.0 0.4242
9230.0 0.4203
9240.0 0.4068
9250.0 0.3912
9260.0 0.3774
9270.0 0.3613
9280.0 0.3263
9290.0 0.2988
9300.0 0.2574
9310.0 0.2193
9320.0 0.1756
9330.0 0.1448
9340.0 0.1104
9350.0 0.0892
9360.0 0.0651
9370.0 0.0544
9380.0 0.0440
9390.0 0.0387
9400.0 0.0317
9410.0 0.0237
9420.0 0.0186
9430.0 0.0127
9440.0 0.0100
9450.0 0.0085
9460.0 0.0056
9470.0 0.0049
9480.0 0.0033
9490.0 0.0030
9500.0 0.0016
9510.0 0.0017
9520.0 0.0011
9530.0 0.0008
9540.0 0.0006
9550.0 0.0005
9560.0 0.0003
9570.0 0.0001
9580.0 0.0002
9590.0 0.0001
9600.0 0.0000
9610.0 0.0000
9620.0 0.0000
9630.0 0.0000
9640.0 0.0000
9650.0 0.0000
9660.0 0.0000
9670.0 0.0000
9680.0 0.0000
9690.0 0.0000
9700.0 0.0000
