9000.0 0.0000
9010.0 0.0000
9020.0 0.0001
9030.0 0.0002
9040.0 0.0003
9050.0 0.0005
9060.0 0.0006
9070.0 0.0007
9080.0 0.0008
9090.0 0.0009
9100.0 0.0011
9110.0 0.0014
9120.0 0.0016
9130.0 0.0019
9140.0 0.0022
9150.0 0.0027
9160.0 0.0033
9170.0 0.0044
9180.0 0.0054
9190.0 0.0071
9200.0 0.0094
9210.0 0.0127
9220.0 0.0168
9230.0 0.0226
9240.0 0.0293
9250.0 0.0380
9260.0 0.0493
9270.0 0.0631
9280.0 0.0752
9290.0 0.0918
9300.0 0.1054
9310.0 0.1204
9320.0 0.1305
9330.0 0.1483
9340.0 0.1561
9350.0 0.1808
9360.0 0.1859
9370.0 0.2137
9380.0 0.2427
9390.0 0.2988
9400.0 0.3329
9410.0 0.3379
9420.0 0.3551
9430.0 0.3198
9440.0 0.3261
9450.0 0.3673
9460.0 0.3150
9470.0 0.3663
9480.0 0.3297
9490.0 0.3834
9500.0 0.2987
9510.0 0.3856
9520.0 0.3293
9530.0 0.3470
9540.0 0.3597
9550.0 0.3447
9560.0 0.3401
9570.0 0.3284
9580.0 0.3461
9590.0 0.3369
9600.0 0.3448
9610.0 0.3413
9620.0 0.3377
9630.0 0.3436
9640.0 0.3388
9650.0 0.3381
9660.0 0.3390
9670.0 0.3374
9680.0 0.3453
9690.0 0.3486
9700.0 0.3406
9710.0 0.3446
9720.0 0.3378
9730.0 0.3327
9740.0 0.3269
9750.0 0.3229
9760.0 0.3211
9770.0 0.3234
9780.0 0.3199
9790.0 0.3195
9800.0 0.3133
9810.0 0.3166
9820.0 0.3114
9830.0 0.3051
9840.0 0.3043
9850.0 0.2975
9860.0 0.2962
9870.0 0.2920
9880.0 0.2874
9890.0 0.2839
9900.0 0.2798
9910.0 0.2765
9920.0 0.2727
9930.0 0.2687
9940.0 0.2654
9950.0 0.2612
9960.0 0.2569
9970.0 0.2528
9980.0 0.2488
9990.0 0.2443
10000.0 0.2393
10010.0 0.2341
10020.0 0.2277
10030.0 0.2225
10040.0 0.2167
10050.0 0.2111
10060.0 0.2056
10070.0 0.2004
10080.0 0.1951
10090.0 0.1897
10100.0 0.1845
10110.0 0.1795
10120.0 0.1743
10130.0 0.1693
10140.0 0.1644
10150.0 0.1592
10160.0 0.1540
10170.0 0.1487
10180.0 0.1435
10190.0 0.1379
10200.0 0.1330
10210.0 0.1288
10220.0 0.1247
10230.0 0.1208
10240.0 0.1166
10250.0 0.1127
10260.0 0.1089
10270.0 0.1051
10280.0 0.1011
10290.0 0.0972
10300.0 0.0933
10310.0 0.0895
10320.0 0.0857
10330.0 0.0818
10340.0 0.0779
10350.0 0.0742
10360.0 0.0703
10370.0 0.0665
10380.0 0.0627
10390.0 0.0588
10400.0 0.0552
10410.0 0.0536
10420.0 0.0523
10430.0 0.0510
10440.0 0.0496
10450.0 0.0483
10460.0 0.0470
10470.0 0.0457
10480.0 0.0443
10490.0 0.0430
10500.0 0.0416
10510.0 0.0403
10520.0 0.0390
10530.0 0.0376
10540.0 0.0363
10550.0 0.0349
10560.0 0.0335
10570.0 0.0321
10580.0 0.0307
10590.0 0.0293
10600.0 0.0279
10610.0 0.0268
10620.0 0.0258
10630.0 0.0249
10640.0 0.0239
10650.0 0.0228
10660.0 0.0216
10670.0 0.0205
10680.0 0.0193
10690.0 0.0180
10700.0 0.0168
10710.0 0.0155
10720.0 0.0141
10730.0 0.0129
10740.0 0.0117
10750.0 0.0105
10760.0 0.0094
10770.0 0.0084
10780.0 0.0076
10790.0 0.0067
10800.0 0.0058
10810.0 0.0050
10820.0 0.0042
10830.0 0.0035
10840.0 0.0028
10850.0 0.0022
10860.0 0.0016
10870.0 0.0011
10880.0 0.0007
10890.0 0.0003
10900.0 0.0001
